Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-2671	-2134.6520	-2128.9651	-2128.9655	-2128.9653	-2128.9656	
uce-2674	-1122.2018	-1121.8572	-1121.8579	-1122.6439	-1122.6436	
uce-2676	-1216.2029	-1210.4475	-1210.4478	-1210.4476	-1210.4475	
uce-2677	-1473.9569	-1473.8289	-1473.8290	-1473.8290	-1473.8293	
uce-2678	-1244.6127	-1238.8208	-1240.1135	-1240.1135	-1238.8212	
uce-268	-1101.5272	-1100.6393	-1100.6393	-1100.6393	-1100.6391	
uce-2682	-1926.8127	-1926.8124	-1928.7319	-1926.8125	-1928.7319	
uce-2684	-1044.8946	-1034.8989	-1034.8993	-1034.8995	-1034.8988	
uce-2688	-726.4273	-725.3428	-725.3461	-725.3457	-725.6901	
uce-2690	-1752.9627	-1744.1773	-1744.1748	-1744.1776	-1744.1775	
uce-2692	-1147.1721	-1139.2299	-1145.8606	-1145.8294	-1139.2300	
uce-2693	-1349.8370	-1350.7763	-1350.7769	-1350.7766	-1350.7763	
uce-2694	-2013.8644	-2005.9071	-2005.9072	-2005.9076	-2005.9070	
uce-2697	-1523.7067	-1515.9435	-1515.9437	-1515.9435	-1515.9432	
uce-2698	-1772.4273	-1775.4325	-1775.4333	-1775.4330	-1775.4332	
uce-2699	-1131.1830	-1131.6408	-1132.1189	-1131.6408	-1131.6607	
uce-27	-1134.5922	-1133.5845	-1133.8695	-1133.5845	-1133.8696	
uce-2700	-984.8126	-981.6938	-981.6944	-981.6941	-981.6940	
uce-2701	-818.8395	-816.4977	-816.4977	-816.4977	-816.4975	
uce-2703	-1428.6365	-1428.8433	-1428.8435	-1428.8439	-1428.8433	
uce-2707	-1475.9298	-1470.4024	-1470.4129	-1470.4125	-1470.4024	
uce-2708	-716.4165	-718.7966	-718.7955	-718.7958	-718.7958	
uce-2710	-1094.5829	-1094.1855	-1094.1852	-1094.1847	-1094.1856	
uce-2713	-1777.7607	-1774.8421	-1774.8423	-1777.4749	-1777.4751	
uce-2714	-1723.6812	-1720.1904	-1720.7441	-1720.1930	-1720.1904	
uce-2715	-1307.4159	-1302.4372	-1302.5484	-1302.4372	-1302.5485	
uce-2716	-2078.6586	-2078.6950	-2078.6955	-2078.6949	-2078.6948	
uce-2718	-526.6281	-522.9036	-522.9040	-522.9043	-522.9035	
uce-2729	-1613.4738	-1607.1729	-1608.2933	-1607.1729	-1608.2932	
uce-273	-1436.0958	-1432.7192	-1432.7194	-1432.7192	-1432.7190	
uce-2731	-1979.0466	-1981.3638	-1981.3639	-1981.3645	-1981.3642	
uce-2732	-1385.3577	-1386.5713	-1390.0617	-1386.5713	-1390.0618	
uce-2733	-2078.9314	-2078.5305	-2078.5306	-2078.5308	-2078.5305	
uce-2734	-1854.0924	-1847.1324	-1847.1325	-1847.1324	-1847.1327	
uce-2736	-1450.9323	-1449.7856	-1449.7856	-1451.2188	-1450.9575	
uce-2739	-909.4895	-916.1338	-917.4808	-917.4807	-916.1338	
uce-2740	-1840.6240	-1846.4124	-1848.4383	-1846.4126	-1848.4382	
uce-2742	-1893.2662	-1891.6838	-1891.6837	-1891.7257	-1891.7265	
uce-2745	-1740.3750	-1743.1715	-1743.1716	-1743.6380	-1743.2875	
uce-2746	-1656.6207	-1650.9019	-1650.9023	-1650.9024	-1650.9019	
uce-2748	-882.0082	-879.9946	-879.9953	-879.9951	-879.9945	
uce-2754	-912.2620	-910.7771	-911.3626	-911.3628	-910.7770	
uce-2755	-1470.8790	-1470.8784	-1470.8790	-1470.8785	-1470.8785	
uce-2757	-1200.4490	-1201.5562	-1201.5562	-1201.5563	-1201.5560	
uce-2758	-3168.1356	-3164.0651	-3166.2902	-3164.0653	-3166.2902	
uce-276	-1598.2154	-1595.5622	-1595.5623	-1595.5623	-1595.5624	
uce-2762	-1505.4655	-1507.6218	-1509.5999	-1509.6003	-1507.6216	
uce-2765	-650.6103	-644.1760	-647.0801	-647.0804	-644.1760	
uce-2767	-1433.5967	-1434.6885	-1434.6889	-1434.6889	-1434.6884	
uce-2768	-1511.4003	-1512.4721	-1514.1903	-1512.4722	-1514.1908	
uce-2769	-1016.1020	-1009.2410	-1009.2411	-1009.2410	-1009.2412	
uce-277	-1424.3453	-1432.0420	-1432.4379	-1432.4379	-1432.0419	
uce-2770	-1087.4025	-1083.4203	-1083.4200	-1087.6960	-1087.6958	
uce-2771	-1697.1397	-1701.9532	-1701.9536	-1701.9538	-1701.9532	
uce-2772	-1111.1025	-1107.7926	-1107.7925	-1108.3330	-1108.3328	
uce-2773	-1388.1098	-1382.5367	-1382.5367	-1382.7630	-1382.7632	
uce-2774	-1576.0571	-1570.8453	-1574.2294	-1574.2295	-1570.8451	
uce-2775	-1237.9106	-1229.9912	-1230.5149	-1230.5151	-1229.9919	
uce-2778	-672.3522	-671.6661	-671.6661	-673.2430	-672.2199	
uce-278	-1321.9026	-1324.8469	-1324.8861	-1324.8856	-1324.8469	
uce-2780	-1044.0605	-1044.8007	-1044.8010	-1046.8073	-1046.8075	
uce-2781	-1180.2058	-1181.8207	-1181.8209	-1181.8207	-1181.8210	
uce-2782	-1950.6488	-1942.7866	-1942.7868	-1942.7868	-1942.7868	
uce-2784	-2099.3964	-2092.1696	-2092.1700	-2092.1698	-2092.1696	
uce-2785	-1156.4742	-1151.0432	-1151.6998	-1151.0432	-1151.6993	
uce-2788	-1539.1223	-1537.5051	-1537.5051	-1537.5051	-1537.5050	
uce-279	-1703.5762	-1701.8798	-1701.9171	-1701.8800	-1701.9171	
uce-2790	-1643.3446	-1629.4571	-1629.4575	-1629.4572	-1629.4575	
uce-2794	-1150.0092	-1152.9168	-1152.9174	-1152.9172	-1152.9172	
uce-2795	-1302.0252	-1300.9797	-1301.6092	-1301.6090	-1300.9794	
uce-2796	-1589.1754	-1587.3321	-1587.3323	-1587.3320	-1587.3324	
uce-2797	-1460.9886	-1455.7924	-1455.7930	-1455.7929	-1455.7925	
uce-280	-2183.7636	-2183.7681	-2185.3773	-2185.3777	-2183.7682	
uce-2801	-927.8284	-928.8608	-928.8608	-928.8614	-928.8608	
uce-2802	-1489.9002	-1487.8011	-1487.8012	-1487.8012	-1487.8012	
uce-2803	-1166.0226	-1163.4022	-1163.4029	-1163.4028	-1163.4022	
uce-2810	-1505.5204	-1500.7750	-1500.7750	-1500.7753	-1500.7754	
uce-2811	-768.2959	-766.8691	-766.8693	-766.8694	-766.8690	
uce-2812	-1128.8967	-1122.9403	-1122.9404	-1123.3112	-1123.3113	
uce-2814	-1167.5635	-1162.3394	-1162.3394	-1164.5180	-1163.2313	
uce-2816	-1869.9072	-1867.8689	-1867.8690	-1867.8691	-1867.8692	
uce-2817	-1325.5946	-1326.5716	-1326.5713	-1326.5717	-1326.5716	
uce-2818	-1106.1889	-1102.0573	-1106.4637	-1102.0573	-1106.4634	
uce-2823	-1233.9045	-1244.2567	-1246.5045	-1244.2567	-1246.5042	
uce-2825	-1836.0816	-1834.6158	-1836.7589	-1836.7588	-1834.6157	
uce-2828	-1115.1424	-1116.2947	-1116.2952	-1116.2950	-1116.2947	
uce-2831	-2351.2912	-2349.6321	-2349.6618	-2349.6321	-2349.6622	
uce-2833	-1938.0011	-1926.2810	-1929.1769	-1929.1772	-1926.2808	
uce-2835	-1206.5761	-1205.4732	-1205.4978	-1205.4732	-1205.4974	
uce-2841	-1321.1838	-1310.9446	-1310.9447	-1310.9452	-1310.9446	
uce-2843	-1490.8160	-1490.1255	-1490.1256	-1490.8059	-1490.8060	
uce-2844	-1378.0415	-1374.5991	-1374.5992	-1374.5992	-1374.5991	
uce-2846	-825.7282	-822.9927	-822.9927	-822.9925	-822.9928	
uce-2847	-1594.0926	-1581.7002	-1582.4951	-1582.6279	-1581.7003	
uce-2849	-1615.1279	-1612.8108	-1613.5334	-1613.5573	-1612.8108	
uce-285	-2008.9961	-2000.1432	-2000.1416	-2000.3752	-2000.3736	
uce-2851	-1107.1703	-1100.2514	-1100.2519	-1100.2523	-1100.2516	
uce-2853	-1394.4330	-1389.6510	-1390.4193	-1390.4195	-1389.6511	
uce-2856	-1836.1493	-1838.0565	-1838.0566	-1838.0571	-1838.0570	
uce-2857	-2555.7647	-2549.6270	-2550.9814	-2549.6270	-2550.9815	
uce-2858	-1837.2381	-1830.9679	-1830.9685	-1830.9687	-1830.9681	
uce-286	-899.7973	-902.0990	-902.1494	-902.1418	-902.1370	
uce-2861	-1416.1066	-1407.1630	-1407.1634	-1409.7081	-1409.7078	
uce-2865	-1483.1941	-1487.0534	-1487.0531	-1487.1757	-1487.1758	
uce-2866	-1292.3184	-1290.3105	-1290.5831	-1290.3104	-1290.5510	
uce-2869	-1283.7675	-1282.9171	-1284.1165	-1284.2394	-1282.9170	
uce-287	-2494.4501	-2500.8346	-2507.3147	-2500.8342	-2507.3266	
uce-2870	-1015.7305	-1015.7297	-1015.7295	-1015.7297	-1015.7297	
uce-2874	-2608.1283	-2603.9900	-2604.9502	-2604.9506	-2603.9898	
uce-2875	-1000.9936	-1005.7051	-1005.7053	-1005.7051	-1005.7052	
uce-2877	-1953.0021	-1951.6351	-1952.8643	-1951.6353	-1952.8648	
uce-2878	-1098.0590	-1100.6938	-1100.6938	-1100.6938	-1100.6938	
uce-2879	-1768.9091	-1769.5648	-1769.5706	-1769.5682	-1769.5647	
uce-288	-1228.2374	-1228.3046	-1228.3048	-1228.3046	-1228.3048	
uce-2882	-636.9316	-636.9310	-636.9320	-636.9317	-636.9314	
uce-2886	-2607.9619	-2609.4893	-2609.7823	-2609.4894	-2609.7828	
uce-2887	-1901.4340	-1902.0477	-1902.0474	-1902.0473	-1902.0476	
uce-2888	-1796.5647	-1793.9435	-1800.4128	-1800.4128	-1793.9434	
uce-2889	-1229.3169	-1232.8985	-1232.8985	-1232.8985	-1232.8985	
uce-2890	-1110.8430	-1105.3305	-1109.2092	-1109.2093	-1105.3305	
uce-2892	-1305.1964	-1302.9605	-1306.2753	-1306.2753	-1302.9604	
uce-2893	-937.7396	-937.1066	-939.2218	-937.1068	-939.2218	
uce-2895	-1656.6949	-1657.3686	-1659.0811	-1657.3685	-1658.1744	
uce-2897	-964.4624	-960.2535	-962.4684	-962.4669	-960.2556	
uce-2899	-1419.3422	-1415.9701	-1416.4878	-1416.4882	-1415.9701	
uce-2901	-1243.2468	-1245.1470	-1245.1471	-1245.1471	-1245.1469	
uce-2903	-1154.5954	-1147.7253	-1147.7254	-1150.5887	-1150.5885	
uce-2905	-2564.4898	-2556.1405	-2556.1405	-2556.5808	-2556.5688	
uce-2907	-1322.7439	-1322.4426	-1322.4427	-1322.4427	-1322.4427	
uce-2908	-1292.9997	-1297.4765	-1297.7497	-1297.4766	-1297.7489	
uce-2909	-1880.7159	-1870.5529	-1870.7169	-1870.5531	-1872.1866	
uce-291	-1116.7698	-1116.6385	-1117.5560	-1117.5561	-1116.6384	
uce-2910	-932.2727	-928.6820	-930.6897	-928.6820	-930.6896	
uce-2911	-1001.9718	-999.0975	-999.0976	-1002.9108	-1002.9107	
uce-2915	-1666.4924	-1694.0119	-1694.0126	-1694.0120	-1694.0123	
uce-2917	-1458.8944	-1457.5772	-1457.5776	-1457.5772	-1457.5773	
uce-292	-1185.1266	-1185.0862	-1185.0864	-1185.0863	-1185.0865	
uce-2921	-1809.2532	-1808.3888	-1808.3890	-1808.3887	-1808.3890	
uce-2922	-989.1458	-981.8926	-981.8934	-981.8930	-981.8930	
uce-2923	-1970.0164	-2009.4890	-2009.5181	-2009.5185	-2009.4888	
uce-2924	-1485.0608	-1481.7417	-1481.8452	-1481.7417	-1481.8448	
uce-2925	-1272.8467	-1273.0394	-1273.0423	-1273.0408	-1273.0396	
uce-2927	-586.8641	-584.5913	-587.9660	-587.9656	-584.5916	
uce-2928	-1139.2823	-1137.8149	-1137.8151	-1137.8148	-1137.8150	
uce-2930	-696.2640	-698.7102	-699.7693	-699.7693	-698.7101	
uce-2933	-2490.2094	-2499.7321	-2501.8951	-2502.0662	-2499.7320	
uce-2936	-1018.1433	-1014.7478	-1014.7478	-1014.7479	-1014.7477	
uce-2937	-1136.6250	-1134.3530	-1137.0438	-1134.3530	-1137.0436	
uce-2938	-853.0685	-847.4345	-847.4345	-847.4345	-847.4345	
uce-2939	-1168.7693	-1175.5896	-1175.5897	-1175.5900	-1175.5896	
uce-294	-1863.7438	-1864.4777	-1864.4776	-1865.5330	-1865.5331	
uce-2940	-1375.0215	-1375.7548	-1375.7963	-1375.7966	-1375.7547	
uce-2941	-1510.0278	-1502.7779	-1502.7782	-1502.7785	-1502.7784	
uce-2943	-991.3070	-988.8081	-988.8082	-988.8081	-988.8082	
uce-2952	-1428.7106	-1426.2435	-1427.4647	-1426.2434	-1427.4650	
uce-2954	-2510.9283	-2511.0367	-2511.0364	-2511.0377	-2511.0377	
uce-2955	-1050.2219	-1042.5735	-1042.5736	-1042.5736	-1042.5734	
uce-2958	-2147.4737	-2149.9169	-2149.9172	-2149.9169	-2149.9171	
uce-2959	-811.9616	-815.0547	-815.0547	-815.0546	-815.0547	
uce-2960	-2472.8441	-2463.3691	-2463.3692	-2463.3698	-2463.3692	
uce-2962	-1579.6432	-1578.7949	-1578.7949	-1578.7950	-1578.7949	
uce-2963	-1080.1356	-1081.0742	-1081.0750	-1081.0748	-1081.0742	
uce-2964	-801.3123	-800.9208	-805.7611	-800.9214	-805.7614	
uce-2965	-1724.6086	-1720.7526	-1720.9313	-1720.7529	-1720.9311	
uce-2966	-1442.8375	-1441.5392	-1441.5391	-1441.6061	-1441.7289	
uce-2968	-1197.6175	-1201.4974	-1201.4976	-1201.4975	-1201.4974	
uce-2969	-1317.1629	-1317.3099	-1317.3098	-1317.3100	-1317.3099	
uce-297	-1663.6091	-1665.9046	-1665.9047	-1665.9055	-1665.9052	
uce-2970	-1138.4484	-1135.7562	-1135.7592	-1135.7575	-1135.7592	
uce-2971	-1815.5650	-1811.8259	-1811.8259	-1811.8260	-1811.8259	
uce-2973	-1214.1572	-1209.3561	-1210.1307	-1209.3560	-1210.1309	
uce-2975	-1924.1627	-1925.9851	-1925.9851	-1926.1413	-1926.1413	
uce-2978	-1472.7879	-1471.4167	-1474.9716	-1471.4166	-1474.9714	
uce-298	-1657.4164	-1658.7320	-1658.7332	-1658.7332	-1658.7323	
uce-2980	-797.6422	-791.4324	-791.4328	-791.4325	-791.4327	
uce-2981	-1437.8986	-1433.9534	-1433.9535	-1433.9533	-1433.9531	
uce-2982	-1051.8405	-1049.2742	-1051.1722	-1051.1722	-1049.2741	
uce-2987	-1042.3343	-1042.4395	-1042.4212	-1042.4243	-1042.4267	
uce-299	-1410.3846	-1407.8968	-1408.1510	-1408.1508	-1407.8969	
uce-2991	-1293.0413	-1292.6479	-1292.6487	-1292.6490	-1292.6479	
uce-2992	-1001.1710	-1002.4128	-1002.4133	-1002.4132	-1002.4130	
uce-2994	-770.0094	-772.2633	-772.2719	-772.2706	-772.2639	
uce-2998	-1454.7816	-1450.6264	-1450.6296	-1450.6295	-1450.6265	
uce-2999	-1691.1921	-1684.2191	-1684.2200	-1684.2198	-1684.2191	
uce-300	-1279.5917	-1280.3754	-1280.3757	-1280.3757	-1280.3754	
uce-3004	-1236.8183	-1230.8114	-1231.9853	-1230.8114	-1231.9848	
uce-3008	-1172.3966	-1166.6571	-1168.8126	-1168.8121	-1166.6572	
uce-301	-943.0239	-944.2408	-944.7533	-944.2408	-944.7535	
uce-3010	-1482.2721	-1484.9318	-1486.3079	-1484.9319	-1486.3078	
uce-3013	-1488.7961	-1487.7235	-1487.9368	-1487.7233	-1487.9369	
uce-3014	-1527.0916	-1525.6691	-1528.7248	-1528.7247	-1525.6690	
uce-3016	-1074.1804	-1073.9245	-1073.9254	-1073.9249	-1073.9250	
uce-3018	-1617.3485	-1613.9509	-1613.9510	-1613.9512	-1613.9513	
uce-3020	-1466.0542	-1472.9405	-1472.9406	-1472.9404	-1472.9407	
uce-3025	-1091.5792	-1090.9947	-1090.9947	-1090.9947	-1090.9947	
uce-3026	-1037.0568	-1037.9393	-1037.9398	-1037.9391	-1037.9391	
uce-3027	-1929.5743	-1921.4783	-1921.4784	-1923.1814	-1923.1818	
uce-3028	-1678.5642	-1680.4640	-1680.4646	-1680.4644	-1680.4643	
uce-3030	-528.9002	-527.5105	-528.0389	-528.0462	-527.5105	
uce-3032	-2124.3961	-2124.0296	-2125.6942	-2124.0291	-2125.3183	
uce-3039	-1774.8951	-1763.2647	-1763.2649	-1763.2645	-1763.2647	
uce-3043	-1269.9907	-1270.4168	-1270.4169	-1272.3595	-1272.8735	
uce-3046	-992.1851	-990.8566	-990.8568	-990.8566	-990.8567	
uce-3049	-1494.3236	-1492.8532	-1495.9242	-1495.9244	-1492.8531	
uce-305	-1317.8797	-1317.0563	-1317.0551	-1317.0559	-1317.0550	
uce-3051	-1247.4399	-1243.7970	-1243.7970	-1244.5674	-1244.5674	
uce-3053	-1365.7503	-1357.4343	-1357.4346	-1357.4342	-1357.4346	
uce-3055	-1406.6579	-1409.0183	-1409.0184	-1409.0183	-1409.0183	
uce-3057	-1454.6647	-1458.3923	-1458.3924	-1458.3923	-1458.3948	
uce-3058	-2267.3852	-2256.7211	-2256.7211	-2257.3882	-2257.3881	
uce-3059	-1273.8205	-1276.3751	-1277.2629	-1277.2622	-1276.3763	
uce-3060	-1670.5437	-1662.6749	-1662.6749	-1662.6750	-1662.6750	
uce-3061	-1654.3835	-1647.0301	-1648.0526	-1647.0300	-1647.5782	
uce-3062	-961.1515	-966.3153	-966.3158	-966.3156	-966.3156	
uce-3064	-2608.5213	-2607.3975	-2607.8418	-2607.6249	-2607.3976	
uce-3065	-1864.3497	-1850.4364	-1850.4363	-1850.4365	-1850.4366	
uce-3067	-1047.7599	-1047.7980	-1047.7989	-1047.7985	-1047.7986	
uce-3068	-1464.2920	-1460.0751	-1460.0752	-1460.0761	-1460.0755	
uce-3069	-1556.2851	-1549.6033	-1549.6032	-1549.9828	-1549.9831	
uce-3070	-1196.2488	-1197.4030	-1197.4053	-1197.4052	-1197.4031	
uce-3071	-2585.3255	-2578.3190	-2578.5285	-2578.3190	-2578.6279	
uce-3074	-1468.6568	-1462.7243	-1462.7247	-1462.7242	-1462.7243	
uce-3077	-1510.8963	-1502.1761	-1502.1761	-1502.1761	-1502.1761	
uce-3078	-2040.9456	-2040.6859	-2040.6858	-2042.5940	-2042.5940	
uce-3079	-1574.5680	-1575.1773	-1579.2388	-1578.2677	-1575.1773	
uce-308	-1709.7377	-1707.8502	-1707.8514	-1707.8509	-1707.8506	
uce-3082	-910.3209	-913.0441	-913.1772	-913.0442	-913.1766	
uce-3083	-1232.6553	-1232.2443	-1232.2444	-1232.2445	-1232.2445	
uce-3084	-966.6233	-967.2999	-967.3005	-967.3004	-967.3001	
uce-3085	-1341.3036	-1340.4799	-1340.4800	-1341.8115	-1341.8117	
uce-3092	-2024.2359	-2015.0768	-2015.1568	-2015.0768	-2015.1567	
uce-3096	-1622.9258	-1620.1247	-1620.7378	-1620.7380	-1620.1247	
uce-3097	-1306.6439	-1311.1090	-1311.1092	-1311.1092	-1311.1090	
uce-3099	-2381.4176	-2375.5219	-2375.7844	-2375.7840	-2375.5219	
uce-3100	-1442.8690	-1436.4846	-1436.4848	-1437.0672	-1437.0670	
uce-3101	-1167.7258	-1172.0149	-1172.0146	-1172.3434	-1172.2462	
uce-3104	-1407.7269	-1403.7661	-1405.0526	-1403.7661	-1405.0528	
uce-3105	-1400.2591	-1389.7998	-1393.0170	-1393.0170	-1389.7997	
uce-3106	-2155.0731	-2149.5554	-2149.5558	-2149.5553	-2149.5557	
uce-3110	-1714.3434	-1717.1872	-1720.9306	-1720.9306	-1717.1874	
uce-3113	-1190.0036	-1195.4995	-1195.4997	-1195.4996	-1195.4997	
uce-3114	-1262.3382	-1259.8531	-1259.8531	-1259.8531	-1259.8531	
uce-3115	-1579.6661	-1578.1658	-1578.2021	-1578.1657	-1578.2019	
uce-3117	-783.6879	-783.8639	-784.8540	-784.8541	-783.8644	
uce-3121	-832.9592	-838.8950	-838.8977	-838.8961	-838.9300	
uce-3122	-1125.9005	-1135.9902	-1135.9888	-1135.9880	-1135.9879	
uce-3126	-1598.2482	-1594.3849	-1604.1144	-1604.1147	-1594.3851	
uce-3129	-1726.1282	-1709.2941	-1710.1001	-1709.2933	-1710.1001	
uce-3130	-1434.3039	-1436.0494	-1436.2434	-1436.3176	-1436.0496	
uce-3131	-1786.3020	-1788.9755	-1788.9755	-1792.1179	-1792.0428	
uce-3134	-1470.6933	-1472.1951	-1472.1951	-1472.5539	-1472.5537	
uce-3135	-2454.1689	-2456.9288	-2456.9287	-2456.9290	-2456.9290	
uce-3137	-1228.2317	-1231.7080	-1234.8615	-1231.7079	-1234.8615	
uce-3139	-1444.8786	-1440.6845	-1440.6847	-1440.6845	-1440.6846	
uce-314	-1807.1754	-1805.1107	-1805.1105	-1805.1103	-1805.1106	
uce-3141	-2754.7978	-2740.1367	-2740.1367	-2740.6030	-2740.6031	
uce-315	-1425.3512	-1428.6042	-1428.6046	-1428.6044	-1428.6051	
uce-3153	-880.9895	-883.3990	-883.3990	-883.3990	-883.3990	
uce-3154	-1203.2614	-1200.8156	-1200.8156	-1200.8157	-1200.8159	
uce-3156	-2717.7894	-2711.8933	-2711.8933	-2711.8936	-2711.8934	
uce-3159	-1806.5765	-1802.6555	-1802.6560	-1802.6562	-1802.6556	
uce-3160	-710.6518	-707.4722	-707.4721	-707.4719	-707.4724	
uce-3161	-1374.7411	-1374.5793	-1376.4367	-1376.4366	-1374.5792	
uce-3163	-1739.4368	-1732.8595	-1732.8594	-1732.8577	-1732.8596	
uce-3167	-1392.3731	-1391.1897	-1391.1920	-1391.1920	-1391.1896	
uce-3169	-1669.0155	-1666.3907	-1666.3935	-1666.3907	-1666.3938	
uce-317	-1169.1189	-1164.7743	-1164.7828	-1164.7746	-1164.7821	
uce-3170	-1529.5885	-1526.0585	-1526.0585	-1526.0587	-1526.0589	
uce-3174	-1303.5377	-1301.8833	-1301.9840	-1301.9841	-1301.8834	
uce-3177	-1002.2180	-1002.2177	-1002.2186	-1002.2177	-1002.2180	
uce-3178	-1874.2645	-1869.0136	-1869.0133	-1870.3084	-1870.3081	
uce-318	-987.9805	-983.5580	-983.5588	-983.5583	-983.5588	
uce-3180	-1570.1817	-1572.3357	-1572.3357	-1572.8262	-1572.9143	
uce-3181	-824.3333	-816.2391	-816.2392	-825.3259	-825.3259	
uce-3183	-655.9741	-648.9987	-648.9988	-650.6814	-650.6815	
uce-3185	-874.4300	-867.8306	-867.8308	-867.8309	-867.8306	
uce-3186	-1065.9281	-1063.5770	-1063.5771	-1063.5772	-1063.5772	
uce-3187	-1093.9949	-1091.8284	-1091.8284	-1091.8283	-1091.8284	
uce-3188	-1934.8141	-1929.2925	-1929.2936	-1929.2941	-1929.2940	
uce-3191	-2145.8596	-2142.3747	-2142.9255	-2142.9248	-2142.3748	
uce-3193	-1006.0395	-1011.8518	-1011.8521	-1011.8520	-1011.8520	
uce-3194	-1164.8892	-1161.3677	-1161.3676	-1161.3677	-1161.3677	
uce-3199	-835.6193	-836.4412	-837.3496	-837.3494	-836.4412	
uce-320	-1178.5185	-1180.6511	-1180.6510	-1180.6510	-1180.6513	
uce-3200	-1594.2219	-1595.5213	-1595.5214	-1595.5909	-1595.5215	
uce-3202	-1117.2939	-1119.6158	-1120.4442	-1119.6158	-1120.4443	
uce-3208	-954.5183	-956.6561	-956.6565	-956.6561	-956.6623	
uce-3212	-1161.7466	-1155.2599	-1155.2599	-1155.2600	-1155.2599	
uce-3215	-1322.7379	-1330.5503	-1330.5503	-1330.5502	-1330.5501	
uce-3217	-1414.7069	-1412.8126	-1413.5516	-1412.8127	-1413.5345	
uce-322	-1018.1075	-1024.7503	-1024.7504	-1025.7927	-1025.7932	
uce-3222	-1973.1300	-1968.7047	-1968.7052	-1968.7049	-1968.7051	
uce-3223	-1854.0082	-1850.3668	-1850.3672	-1850.3672	-1850.3669	
uce-3224	-853.0557	-852.4970	-852.4984	-852.4980	-852.4974	
uce-3225	-1359.2628	-1348.6405	-1348.6404	-1348.6413	-1348.6405	
uce-3227	-2071.9881	-2066.9635	-2066.9628	-2067.0722	-2067.0718	
uce-3228	-1199.4501	-1203.3246	-1203.8616	-1203.3245	-1203.8619	
uce-323	-1086.4610	-1083.1867	-1083.1867	-1083.1869	-1083.1868	
uce-3231	-1162.5760	-1166.1058	-1166.1059	-1166.1059	-1166.1060	
uce-3233	-1737.3444	-1739.2281	-1740.9618	-1740.2676	-1739.2279	
uce-3234	-1712.6961	-1715.9134	-1719.2925	-1715.9133	-1719.2926	
uce-3235	-1476.5411	-1480.5765	-1480.5769	-1480.5770	-1480.5768	
uce-3238	-1229.6428	-1229.0330	-1232.3759	-1229.0329	-1232.3758	
uce-3239	-1097.5785	-1090.0660	-1090.0673	-1090.0667	-1090.0652	
uce-3241	-1305.1255	-1297.9711	-1300.6103	-1297.9709	-1300.6103	
uce-3244	-2202.6033	-2202.8823	-2202.9634	-2202.8824	-2202.9701	
uce-3246	-2054.4506	-2042.6045	-2042.6045	-2044.5061	-2044.5642	
uce-3247	-1915.7647	-1902.5753	-1902.5754	-1905.3148	-1905.9446	
uce-3248	-2557.4958	-2547.8402	-2549.2667	-2549.2659	-2547.8401	
uce-325	-1581.3013	-1579.2846	-1582.1383	-1579.2846	-1582.1256	
uce-3250	-1210.5699	-1204.4528	-1204.4520	-1204.4529	-1204.4530	
uce-3252	-1321.0426	-1321.3230	-1323.8410	-1321.3231	-1323.8409	
uce-3258	-2836.5415	-2843.0049	-2876.8024	-2843.0050	-2876.8032	
uce-3259	-1773.0286	-1771.0156	-1771.0156	-1771.0516	-1771.0513	
uce-326	-2007.2614	-2001.7487	-2002.5388	-2002.5391	-2001.7491	
uce-3260	-1267.3723	-1265.7372	-1265.7372	-1265.7373	-1265.7374	
uce-3262	-2110.6998	-2107.5237	-2107.5243	-2107.5243	-2107.5237	
uce-3263	-1552.8831	-1551.9177	-1551.9177	-1554.1076	-1554.1426	
uce-3264	-1255.2197	-1254.8466	-1255.1982	-1255.1979	-1254.8465	
uce-3265	-1066.3210	-1065.5241	-1065.5243	-1065.5244	-1065.5245	
uce-3267	-1665.6065	-1666.7118	-1666.7121	-1666.7121	-1666.7119	
uce-327	-1514.0516	-1515.1772	-1515.1774	-1515.1762	-1515.1774	
uce-3276	-1126.9288	-1127.4294	-1127.4298	-1127.4295	-1127.4296	
uce-3277	-1127.8762	-1132.4800	-1132.4800	-1132.4801	-1132.4801	
uce-3279	-851.0896	-857.1223	-857.1223	-857.1224	-857.1224	
uce-3280	-1529.2843	-1528.1726	-1528.1727	-1528.1728	-1528.1728	
uce-3281	-948.9469	-948.5310	-948.5310	-948.5314	-948.5312	
uce-3282	-1774.7073	-1772.1767	-1772.1767	-1772.1769	-1772.1769	
uce-3284	-1270.4764	-1272.1312	-1272.1313	-1272.1313	-1272.1313	
uce-3287	-1574.7911	-1575.6297	-1575.6296	-1575.6297	-1575.6296	
uce-3290	-1305.6351	-1313.2398	-1313.7121	-1313.2399	-1313.9313	
uce-3294	-1618.0210	-1613.4388	-1613.4388	-1613.4393	-1613.4391	
uce-330	-1435.5363	-1433.5325	-1433.5327	-1433.5327	-1433.5326	
uce-3300	-1273.8857	-1274.1994	-1274.1991	-1276.6833	-1276.6831	
uce-3302	-2573.5276	-2570.0746	-2570.5329	-2570.5340	-2570.0745	
uce-3303	-2207.6498	-2207.3773	-2207.3777	-2207.3777	-2207.3774	
uce-3304	-2690.1611	-2682.3404	-2682.3405	-2683.6530	-2683.6524	
uce-3307	-1657.5650	-1655.6898	-1656.8446	-1655.6899	-1656.8446	
